,player_name,player_id,season,season_type,team,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,lg,salary,normalized salary
11280,Reggie Lewis,lewisre01,1992,RS,BOS,6198,3070,1.65449996,1.146196384,2.800696345,8.682583461,8.682583461,0.0,1.744794532,1.73492496,3.479719492,-0.129972909,NBA,3340000.0,0.2672
11281,Reggie Lewis,lewisre01,1993,PO,BOS,24,13,17.818827,-2.471594259,15.34723274,0.12329851,0.0,0.12329851,16.6268295,-3.78179401,12.84503549,-0.369060124,NBA,3320000.0,0.23714285714285716
11282,Reggie Lewis,lewisre01,1993,RS,BOS,6287,3144,1.73959989,0.562509061,2.302108951,8.084229192,8.084229192,0.0,1.739008902,1.198308779,2.937317681,-0.238088806,NBA,3320000.0,0.23714285714285716
11283,Marcus Liberty,liberma01,1991,RS,DEN,2806,1171,-2.366753983,-2.081309539,-4.448063523,-1.01713488,-1.01713488,0.0,-2.625437372,-2.300318538,-4.92575591,0.257620933,NBA,210000.0,0.017690169320192066
11284,Marcus Liberty,liberma01,1992,RS,DEN,3173,1527,-0.73205127,-0.141101559,-0.873152828,1.465348681,1.465348681,0.0,-1.082657268,-0.385646174,-1.468303442,0.21031296,NBA,260000.0,0.0208
11285,Marcus Liberty,liberma01,1993,RS,DEN,3333,1585,-1.36919192,0.461905706,-0.907286214,1.488330988,1.488330988,0.0,-1.427215512,0.000912922,-1.42630259,-0.119013354,NBA,360000.0,0.025714285714285714
11288,Todd Lichti,lichtto01,1991,RS,DEN,2061,860,0.298074324,-1.134438523,-0.836364198,0.837524772,0.837524772,0.0,-0.005276949,-0.791880854,-0.797157804,-0.250866991,NBA,565000.0,0.04759497936146913
11289,Todd Lichti,lichtto01,1992,RS,DEN,2443,1176,-1.801608001,-1.590109065,-3.391717066,-0.386559431,-0.386559431,0.0,-2.573381609,-1.639356797,-4.212738406,0.389353426,NBA,565000.0,0.0452
11290,Todd Lichti,lichtto01,1993,RS,DEN,1581,752,-1.324382342,-0.724779569,-2.049161911,0.268380229,0.268380229,0.0,-1.81872686,-1.390682078,-3.209408938,-0.185972437,NBA,565180.0,0.04037
11291,DeAndre Liggins,liggide01,2013,PO,OKC,133,68,-4.248902065,-1.166525094,-5.415427159,-0.096553343,0.0,-0.096553343,-4.897691796,-1.296972444,-6.19466424,1.120945959,NBA,762195.0,0.013131331403762663
11292,DeAndre Liggins,liggide01,2013,RS,OKC,570,290,-2.555606187,1.110323268,-1.445282919,0.19453663,0.19453663,0.0,-2.55419884,0.886363788,-1.667835052,0.720202278,NBA,762195.0,0.013131331403762663
11294,DeAndre Liggins,liggide01,2017,RS,DAL,44,25,7.471807301,5.879406522,13.35121382,0.204103381,0.204103381,0.0,5.890122284,5.842823713,11.732946,-0.6054409,NBA,1015696.0,0.01078886374982739
11295,DeAndre Liggins,liggide01,2018,PO,NOP,35,14,-18.9539306,-12.01257683,-30.96650742,-0.214266612,0.0,-0.214266612,-13.55671219,-13.22256225,-26.77927443,3.003767585,NBA,754378.0,0.00761282835316319
11296,DeAndre Liggins,liggide01,2018,RS,MIL,960,480,-4.18100383,-0.540039208,-4.721043038,-0.480389006,-0.480389006,0.0,-3.807665563,-0.013960934,-3.821626497,-0.475030493,NBA,757427.0,0.007643597428678111
11297,DeAndre Liggins,liggide01,2018,RS,NOP,526,244,-2.520425144,-3.065053308,-5.585478452,-0.350828959,-0.350828959,0.0,-2.601584597,-2.876213417,-5.477798014,-0.605980713,NBA,754378.0,0.00761282835316319
11298,Damian Lillard,lillada01,2013,RS,POR,6100,3167,3.029002555,-1.433991488,1.595011067,7.007823941,7.007823941,0.0,3.027078796,-1.029459175,1.997619621,-0.170535289,NBA,3065040.0,0.05280545792846806
11299,Damian Lillard,lillada01,2014,PO,POR,918,466,8.003758379,-1.10479365,6.89896473,2.338990233,0.0,2.338990233,6.90494737,-0.043256372,6.861690998,-1.060029373,NBA,3202920.0,0.05458375227935036
11300,Damian Lillard,lillada01,2014,RS,POR,5945,2937,3.596088394,-1.473985172,2.122103222,7.350827641,7.350827641,0.0,4.267458145,-0.776409611,3.491048534,0.659370598,NBA,3202920.0,0.05458375227935036
11301,Damian Lillard,lillada01,2015,PO,POR,391,201,0.340121462,-2.476881823,-2.136760361,0.066057274,0.0,0.066057274,1.929001578,-3.314493551,-1.385491973,1.781162462,NBA,3340920.0,0.05297581859985729
11302,Damian Lillard,lillada01,2015,RS,POR,5821,2925,3.953085963,-1.300971129,2.652114834,8.074530897,8.074530897,0.0,4.431356493,-0.21412777,4.217228722,0.151849607,NBA,3340920.0,0.05297581859985729
11303,Damian Lillard,lillada01,2016,PO,POR,904,437,4.168010916,-2.782165319,1.385845597,0.969562769,0.0,0.969562769,5.379347057,-1.839667196,3.539679861,1.852720931,NBA,4236287.0,0.060518385714285715
11304,Damian Lillard,lillada01,2016,RS,POR,5494,2676,4.991237036,-2.050622146,2.94061489,7.869893978,7.869893978,0.0,5.433992765,-1.757997014,3.675995752,1.264223869,NBA,4236287.0,0.060518385714285715
11305,Damian Lillard,lillada01,2017,PO,POR,332,151,-1.181525387,-8.555932541,-9.737457927,-0.574012644,0.0,-0.574012644,2.286896182,-6.438556697,-4.151660514,3.273446748,NBA,24328425.0,0.2584199037634237
11306,Damian Lillard,lillada01,2017,RS,POR,5512,2694,6.172178119,-2.00551562,4.1666625,9.540376311,9.540376311,0.0,6.122417417,-1.182920181,4.939497236,0.346377186,NBA,24328425.0,0.2584199037634237
11307,Damian Lillard,lillada01,2018,PO,POR,337,162,-1.635597319,-6.412355202,-8.047952521,-0.451432285,0.0,-0.451432285,-0.895160895,-6.247369328,-7.142530224,-0.040711651,NBA,26153057.0,0.2639243639813105
11308,Damian Lillard,lillada01,2018,RS,POR,5485,2670,6.633250275,0.258769253,6.892019528,13.2590347,13.2590347,0.0,5.991840388,0.651332906,6.643173294,0.939105926,NBA,26153057.0,0.2639243639813105
11309,Damian Lillard,lillada01,2019,PO,POR,1334,650,4.509773288,-2.471215905,2.038557382,1.666920386,0.0,1.666920386,4.975563917,-1.823961893,3.151602025,1.765786355,NBA,27977689.0,0.27464379742610606
11310,Damian Lillard,lillada01,2019,RS,POR,5982,2838,6.778516144,-0.381945411,6.396570733,13.34053237,13.34053237,0.0,6.937645583,-0.156818392,6.780827191,0.744721096,NBA,27977689.0,0.27464379742610606
11311,Damian Lillard,lillada01,2020,PO,POR,304,143,0.021971983,2.193539374,2.215511358,0.375916408,0.0,0.375916408,2.028728125,-0.148032213,1.880695912,0.605747302,NBA,29802321.0,0.2730650632215503
11312,Damian Lillard,lillada01,2020,RS,POR,5263,2474,8.608265027,-2.013972924,6.594292103,11.9260111,11.9260111,0.0,8.820665489,-1.765561079,7.05510441,1.136812715,NBA,29802321.0,0.2730650632215503
11313,Damian Lillard,lillada01,2021,PO,POR,498,248,16.32935049185104,5.258404403733998,21.58775489558504,3.26198990441723,0.0,3.26198990441723,12.51502570657072,3.903481463910061,16.41850717048078,2.655015539362836,NBA,31626953.0,0.28978333333333334
11314,Damian Lillard,lillada01,2021,RS,POR,5016,2398,7.500266269225031,-2.955939760349368,4.544326508875663,9.044745626436638,9.044745626436638,0.0,8.023518060280988,-3.216130067924561,4.807387992356428,1.362654845522866,NBA,31626953.0,0.28978333333333334
11315,Jeremy Lin,linje01,2012,RS,NYK,1846,940,1.658976767,1.168738401,2.827715168,2.687686249,2.687686249,0.0,1.768241806,0.751320192,2.519561998,0.437793394,NBA,762195.0,0.013131331403762663
11316,Jeremy Lin,linje01,2013,PO,HOU,168,84,-7.338209183,-1.736473232,-9.074682415,-0.283034159,0.0,-0.283034159,-6.818863476,-1.895040776,-8.713904251,1.127125235,NBA,8374646.0,0.14428099372889533
11317,Jeremy Lin,linje01,2013,RS,HOU,5346,2640,0.43925726,0.315891179,0.755148439,4.73076482,4.73076482,0.0,0.713719139,0.7157135,1.429432639,0.188963866,NBA,8374646.0,0.14428099372889533
11318,Jeremy Lin,linje01,2014,PO,HOU,352,177,-0.025816378,-0.991665201,-1.017481578,0.161489786,0.0,0.161489786,-3.868146962,-0.338728483,-4.206875446,0.073344415,NBA,8374646.0,0.14271964416571517
11319,Jeremy Lin,linje01,2014,RS,HOU,4263,2054,-0.45129305,1.752184661,1.300891611,4.308220343,4.308220343,0.0,-0.010241289,1.687705494,1.677464205,1.425352698,NBA,8374646.0,0.14271964416571517
11320,Jeremy Lin,linje01,2015,RS,LAL,3862,1907,0.911343518,0.442456118,1.353799636,4.012350409,4.012350409,0.0,0.525728035,0.388136747,0.913864782,0.469597437,NBA,8374646.0,0.13279387933084913
11321,Jeremy Lin,linje01,2016,PO,CHA,366,189,0.437240065,4.496133865,4.933373931,0.766620878,0.0,0.766620878,-1.109865638,2.356458964,1.246593326,0.310586978,NBA,2100000.0,0.03
11322,Jeremy Lin,linje01,2016,RS,CHA,4170,2048,-1.238550186,2.235319375,0.99676919,3.927730335,3.927730335,0.0,-0.929700614,1.620824838,0.691124224,0.318717643,NBA,2100000.0,0.03
11323,Jeremy Lin,linje01,2017,RS,BKN,1951,883,2.130275335,2.096298213,4.226573547,3.199353837,3.199353837,0.0,1.60647831,1.446917117,3.053395427,1.759003454,NBA,11483254.0,0.12197671627205421
11324,Jeremy Lin,linje01,2019,PO,TOR,65,27,-14.6555593,-3.469455445,-18.12501475,-0.22509569,0.0,-0.22509569,-9.548970333,-7.81811372,-17.36708405,3.029639748,NBA,697000.0,0.00684212076294064
11325,Jeremy Lin,linje01,2019,RS,ATL,2214,1003,-0.001614573,1.487028834,1.485414261,2.19219153,2.19219153,0.0,0.243088566,0.157691687,0.400780253,1.166148522,NBA,13071063.0,0.12831246993687973
11326,Jeremy Lin,linje01,2019,RS,TOR,957,433,-5.450743873,0.066285242,-5.384458631,-0.585305634,-0.585305634,0.0,-4.600701562,0.339777364,-4.260924198,0.579613592,NBA,697000.0,0.00684212076294064
11327,Alton Lister,listeal01,1985,PO,MIL,426,203,-2.782213202,1.576549152,-1.20566405,0.165893225,0.0,0.165893225,-2.391123139,1.578671924,-0.812451216,0.590527145,NBA,150000.0,0.041666666666666664
11328,Alton Lister,listeal01,1985,RS,MIL,4393,2091,-1.932870415,2.913159809,0.980289394,3.984949888,3.984949888,0.0,-1.517155046,2.065454217,0.548299171,0.139500248,NBA,150000.0,0.041666666666666664
11329,Alton Lister,listeal01,1986,PO,MIL,706,335,1.336560686,0.550409089,1.886969775,0.821751268,0.0,0.821751268,1.215326014,0.589361894,1.804687908,0.534590634,NBA,300000.0,0.07087172218284904
11330,Alton Lister,listeal01,1986,RS,MIL,3899,1812,-1.276971507,2.764882458,1.487910951,3.934778394,3.934778394,0.0,-0.852735913,2.215687758,1.362951845,0.445911037,NBA,300000.0,0.07087172218284904
11333,Alton Lister,listeal01,1988,PO,OKC,161,77,1.85769263,0.745654015,2.603346645,0.218563938,0.0,0.218563938,1.622304088,1.159049916,2.781354004,0.728675723,NBA,835000.0,0.1354639844256976
11334,Alton Lister,listeal01,1988,RS,OKC,3826,1812,-2.616875735,1.295135339,-1.321740396,1.324889274,1.324889274,0.0,-2.659179755,1.221848724,-1.437331031,0.342626381,NBA,835000.0,0.1354639844256976
11335,Alton Lister,listeal01,1989,PO,OKC,321,160,-2.513740388,1.279119145,-1.234621243,0.127719655,0.0,0.127719655,-2.907602256,0.855677124,-2.051925132,0.102821262,NBA,1115000.0,0.1541758849557522
11336,Alton Lister,listeal01,1989,RS,OKC,3810,1806,-2.647442695,0.692019058,-1.955423637,0.733747192,0.733747192,0.0,-2.508679592,0.516510712,-1.99216888,0.223768483,NBA,1115000.0,0.1541758849557522
11337,Alton Lister,listeal01,1991,PO,GSW,152,72,-6.748695991,-0.811414784,-7.560110775,-0.18386031,0.0,-0.18386031,-6.376723225,-1.677160743,-8.053883969,0.841761246,NBA,1700000.0,0.143206132592031
11338,Alton Lister,listeal01,1991,RS,GSW,3388,1552,-3.991760722,-0.504639838,-4.49640056,-1.392361668,-1.392361668,0.0,-3.795047045,-0.531034437,-4.326081482,0.681579636,NBA,1700000.0,0.143206132592031
11339,Alton Lister,listeal01,1992,PO,GSW,99,47,-6.656240334,-1.927399289,-8.583639623,-0.145064233,0.0,-0.145064233,-6.768608388,-2.518082446,-9.286690834,0.508629311,NBA,1333000.0,0.10664
11340,Alton Lister,listeal01,1992,RS,GSW,638,293,-4.419034041,-0.365609508,-4.78464355,-0.307956623,-0.307956623,0.0,-4.264035842,-0.516928392,-4.780964234,1.222520635,NBA,1333000.0,0.10664
11341,Alton Lister,listeal01,1995,RS,MIL,1516,776,-4.750721987,0.963600563,-3.787121424,-0.413722007,-0.413722007,0.0,-4.911557828,0.962495135,-3.949062693,0.71226993,NBA,150000.0,0.009396141317965422
11342,Alton Lister,listeal01,1996,RS,BOS,1312,647,-5.104611949,-1.404691425,-6.509303374,-1.251352255,-1.251352255,0.0,-5.312859874,-1.27380867,-6.586668544,0.779514772,NBA,300000.0,0.013043478260869565
11344,Alton Lister,listeal01,1997,RS,BOS,1042,516,-4.435915416,-2.058080096,-6.493995511,-0.989279561,-0.989279561,0.0,-4.876645789,-2.171327704,-7.047973493,0.335452682,NBA,500000.0,0.020522924106226654
11345,Nassir Little,littlna01,2020,RS,POR,1244,573,-1.661814123,-1.539921843,-3.201735966,-0.131669205,-0.131669205,0.0,-1.157650718,-2.466375965,-3.624026683,-0.304130341,NBA,2105520.0,0.019291918636613524
11346,Nassir Little,littlna01,2021,PO,POR,19,9,-2.970685348277093,5.095463566048197,2.124778217771105,0.0234973198220721,0.0,0.0234973198220721,-5.904008128748523,-2.488866822935883,-8.392874951684407,1.747651197394152,NBA,2210640.0,0.020255085211654755
11347,Nassir Little,littlna01,2021,RS,POR,1321,640,-0.8370039542026649,-3.839496690412054,-4.676500644614719,-0.6234132535934399,-0.6234132535934399,0.0,-0.9771709390570008,-4.402224144905253,-5.379395083962253,-0.9058396378034572,NBA,2210640.0,0.020255085211654755
11348,Randy Livingston,livinra01,1997,PO,HOU,28,15,-3.13765604,0.684311889,-2.453344151,0.002309899,0.0,0.002309899,-3.204275297,-0.439955449,-3.644230746,-1.191047659,NBA,220000.0,0.009030086606739728
11349,Randy Livingston,livinra01,1997,RS,HOU,1894,981,-4.208799216,-0.974272619,-5.183071836,-1.220902145,-1.220902145,0.0,-4.277916974,-1.282598554,-5.560515528,0.234892131,NBA,220000.0,0.009030086606739728
11352,Shaun Livingston,livinsh01,2005,RS,LAC,1528,814,-2.300103598,-0.008342211,-2.308445809,0.183397497,0.183397497,0.0,-2.209299454,0.019561512,-2.189737942,0.009437738,NBA,3027840.0,0.06901846364258035
11353,Shaun Livingston,livinsh01,2006,PO,LAC,651,332,-0.158785925,0.640171071,0.481385146,0.56028485,0.0,0.56028485,-0.457546653,0.469624943,0.012078291,-0.67717718,NBA,3254880.0,0.06575515151515152
11354,Shaun Livingston,livinsh01,2006,RS,LAC,2947,1525,-2.589251017,0.336092742,-2.253158276,0.385933028,0.385933028,0.0,-2.685658156,0.24657844,-2.439079717,-0.151028602,NBA,3254880.0,0.06575515151515152
11355,Shaun Livingston,livinsh01,2007,RS,LAC,3082,1611,-0.470487727,-1.540217816,-2.010705543,0.605389352,0.605389352,0.0,-0.641825363,-1.067149865,-1.708975228,-0.346132631,NBA,3481920.0,0.06552968852921803
11356,Shaun Livingston,livinsh01,2010,RS,OKC,255,130,-5.164847549,1.223563685,-3.941283863,-0.078856459,-0.078856459,0.0,-5.382564884,0.155230918,-5.227333966,-0.186083268,NBA,296695.0,0.005142027729636048
11358,Shaun Livingston,livinsh01,2011,RS,CHA,2381,1261,-2.228914691,1.635288232,-0.593626459,1.383827811,1.383827811,0.0,-2.59277802,0.984309049,-1.608468971,-0.235208971,NBA,3500000.0,0.0602990834539315
11359,Shaun Livingston,livinsh01,2012,RS,MIL,2156,1092,-1.951573906,-0.630271033,-2.581844939,0.093185888,0.093185888,0.0,-2.598356167,-1.314401378,-3.912757545,-0.492633132,NBA,3500000.0,0.0602990834539315
11360,Shaun Livingston,livinsh01,2013,RS,CLE,2208,1135,0.55365739,-0.94623191,-0.39257452,1.362131271,1.362131271,0.0,-0.29170279,-0.769748032,-1.061450822,-0.204574689,NBA,768720.0,0.01324374612363035
11361,Shaun Livingston,livinsh01,2013,RS,WAS,622,320,-3.93863314,0.578584857,-3.360048283,-0.099333255,-0.099333255,0.0,-4.380497573,0.334039269,-4.046458304,-0.248340479,NBA,256240.0,0.004414582041210116
11362,Shaun Livingston,livinsh01,2014,PO,BKN,604,325,-1.574499455,-4.523266997,-6.097766452,-0.569144934,0.0,-0.569144934,-1.968296737,-3.622148466,-5.590445203,-0.546822186,NBA,1272279.0,0.021682015712605873
11363,Shaun Livingston,livinsh01,2014,RS,BKN,3778,1974,0.235276244,0.893878166,1.129154409,3.846991279,3.846991279,0.0,0.119978821,0.857177825,0.977156646,-1.469108633,NBA,1272279.0,0.021682015712605873
11364,Shaun Livingston,livinsh01,2015,PO,GSW,742,375,0.206239934,0.920086086,1.126326019,0.75218601,0.0,0.75218601,-0.745671424,-0.026567528,-0.772238951,-1.603394755,NBA,5305000.0,0.08411955918496788
11365,Shaun Livingston,livinsh01,2015,RS,GSW,3009,1468,-2.124847826,-0.671643344,-2.79649117,-0.034342858,-0.034342858,0.0,-1.961577879,-0.481603691,-2.44318157,-1.315844592,NBA,5305000.0,0.08411955918496788
11366,Shaun Livingston,livinsh01,2016,PO,GSW,1067,514,0.026621263,-1.828376799,-1.801755536,0.255758575,0.0,0.255758575,-1.464549619,-1.153928927,-2.618478546,-0.263302993,NBA,5543725.0,0.07919607142857144
11367,Shaun Livingston,livinsh01,2016,RS,GSW,3132,1520,-0.127862724,-0.367525756,-0.49538848,1.722459386,1.722459386,0.0,0.088660158,-0.076508443,0.012151715,-1.453010128,NBA,5543725.0,0.07919607142857144
11368,Shaun Livingston,livinsh01,2017,PO,GSW,473,220,0.021316526,-2.87666929,-2.855352764,-0.012142197,0.0,-0.012142197,0.005112121,-2.416580695,-2.411468574,-0.426559831,NBA,5782450.0,0.061421985702601364
11369,Shaun Livingston,livinsh01,2017,RS,GSW,2724,1345,-2.386554575,-0.434388362,-2.820942937,-0.047811641,-0.047811641,0.0,-1.912007093,-0.360948892,-2.272955985,-1.754484986,NBA,5782450.0,0.061421985702601364
11370,Shaun Livingston,livinsh01,2018,PO,GSW,750,362,-0.695965709,-4.573039741,-5.26900545,-0.477355521,0.0,-0.477355521,-0.480300987,-3.593548525,-4.073849511,-0.503265501,NBA,7692308.0,0.07762715832601698
11371,Shaun Livingston,livinsh01,2018,RS,GSW,2357,1129,-1.315557577,0.024239192,-1.291318385,0.834171958,0.834171958,0.0,-0.844019115,-0.132202288,-0.976221403,-0.714460799,NBA,7692308.0,0.07762715832601698
11372,Shaun Livingston,livinsh01,2019,PO,GSW,643,322,-1.743444941,-2.601830217,-4.345275158,-0.265852764,0.0,-0.265852764,-2.482311086,-2.412259862,-4.894570948,-1.634869239,NBA,8307692.0,0.08155270003632116
11373,Shaun Livingston,livinsh01,2019,RS,GSW,2042,967,-1.018405508,-0.514284136,-1.532689644,0.593167375,0.593167375,0.0,-0.803919199,-0.803758539,-1.607677738,-1.257254012,NBA,8307692.0,0.08155270003632116
11374,Lewis Lloyd,lloydle01,1985,PO,HOU,381,174,3.354156118,0.478334001,3.832490119,0.597732939,0.0,0.597732939,2.674715619,0.208575257,2.883290876,-0.861197436,NBA,150000.0,0.041666666666666664
11375,Lewis Lloyd,lloydle01,1985,RS,HOU,4583,2128,0.837373704,-0.899931054,-0.06255735,2.915878331,2.915878331,0.0,0.495700488,-0.925826555,-0.430126067,-0.067053988,NBA,150000.0,0.041666666666666664
11376,Lewis Lloyd,lloydle01,1986,PO,HOU,1229,589,0.906833717,-1.316461323,-0.409627607,0.72262543,0.0,0.72262543,0.626223768,-1.502228593,-0.876004825,-0.377246457,NBA,215000.0,0.050791400897708484
11377,Lewis Lloyd,lloydle01,1986,RS,HOU,5330,2444,2.135898924,-0.95959025,1.176308674,4.884499274,4.884499274,0.0,1.984000153,-0.813560124,1.170440029,-0.239128829,NBA,215000.0,0.050791400897708484
11379,Brad Lohaus,lohaubr01,1988,PO,BOS,51,26,3.883489252,-1.763482988,2.120006265,0.067566635,0.0,0.067566635,3.057056068,-2.78975665,0.267299418,1.341800345,NBA,75000.0,0.012167423750811162
11380,Brad Lohaus,lohaubr01,1988,RS,BOS,1481,718,-2.891766576,-0.27923525,-3.171001827,-0.155405694,-0.155405694,0.0,-2.604790344,-0.721460753,-3.326251097,0.773024063,NBA,75000.0,0.012167423750811162
11381,Brad Lohaus,lohaubr01,1989,RS,BOS,1526,738,-3.747109593,-1.478865275,-5.225974868,-0.936947506,-0.936947506,0.0,-3.45812793,-1.536019253,-4.994147183,0.510970784,NBA,380000.0,0.05254424778761062
11386,Brad Lohaus,lohaubr01,1991,PO,MIL,81,41,-3.894943454,-4.209585194,-8.104528648,-0.116636793,0.0,-0.116636793,-3.580821379,-4.127601165,-7.708422544,0.914279475,NBA,1275000.0,0.10740459944402325
11387,Brad Lohaus,lohaubr01,1991,RS,MIL,2469,1219,-1.943833807,1.135898442,-0.807935365,1.218133098,1.218133098,0.0,-1.609278435,0.633973405,-0.975305031,0.845079723,NBA,1275000.0,0.10740459944402325
11388,Brad Lohaus,lohaubr01,1992,RS,MIL,2175,1081,0.132728427,0.970355544,1.103083971,2.136496424,2.136496424,0.0,0.242374645,0.634674197,0.877048842,0.525748812,NBA,1377000.0,0.11016
11389,Brad Lohaus,lohaubr01,1993,RS,MIL,3576,1766,-0.518085083,-0.902671018,-1.420756102,1.201162552,1.201162552,0.0,-0.448984902,-1.194654628,-1.64363953,0.285897404,NBA,583000.0,0.04164285714285714
11390,Brad Lohaus,lohaubr01,1994,RS,MIL,1916,962,-3.330944923,-0.529206686,-3.860151608,-0.550464911,-0.550464911,0.0,-3.103306501,-0.732854143,-3.836160644,0.987114907,NBA,958000.0,0.06313014827018122
11391,Brad Lohaus,lohaubr01,1995,RS,MIA,1429,730,0.403457924,-0.574804293,-0.17134637,0.964529684,0.964529684,0.0,0.598735969,-1.236634075,-0.637898107,0.403480629,NBA,325000.0,0.02035830618892508
11393,Brad Lohaus,lohaubr01,1996,RS,SAS,537,273,-1.192621377,-2.431522759,-3.624144136,-0.125074375,-0.125074375,0.0,-0.920959103,-3.022157269,-3.943116372,2.533867058,NBA,485000.0,0.02108695652173913
11394,Art Long,longar01,2002,RS,OKC,1855,989,-3.109772967,-1.211692924,-4.321465891,-0.800715634,-0.800715634,0.0,-3.076793585,-1.090526768,-4.167320353,0.899725876,NBA,465850.0,0.010961176470588235
11395,Grant Long,longgr01,1989,RS,MIA,5085,2435,-0.822680297,0.535212057,-0.287468241,3.074525147,3.074525147,0.0,-0.98960044,1.154342026,0.164741586,0.507334043,NBA,100000.0,0.013827433628318585
11397,Grant Long,longgr01,1991,RS,MIA,5261,2514,-0.567866507,0.786258764,0.218392257,3.811982877,3.811982877,0.0,-0.73005729,1.227061731,0.497004441,0.11965227,NBA,300000.0,0.025271670457417236
